SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
01/01/2025 00:00:13,N,199.9,0
01/01/2025 00:15:10,N,198,0
01/01/2025 00:30:10,N,197.3,0
01/01/2025 00:45:10,N,195.3,0
01/01/2025 01:00:14,N,196.9,0
01/01/2025 01:15:10,N,197.3,0
01/01/2025 01:30:10,N,197.2,0
01/01/2025 01:45:10,N,197.8,0
01/01/2025 02:00:12,N,199.2,0
01/01/2025 02:15:10,N,198.4,0
01/01/2025 02:30:10,N,196.6,0
01/01/2025 02:45:09,N,197.9,0
01/01/2025 03:00:12,N,195.1,0
01/01/2025 03:15:10,N,197.8,0
01/01/2025 03:30:09,N,197,0
01/01/2025 03:45:11,N,198.3,0
01/01/2025 04:00:12,N,195.5,0
01/01/2025 04:15:10,N,200.1,0
01/01/2025 04:30:10,N,202.9,0
01/01/2025 04:45:09,N,201.8,0
01/01/2025 05:00:12,N,203.5,0
01/01/2025 05:15:09,N,203.2,0
01/01/2025 05:30:09,N,205.3,0
01/01/2025 05:45:09,N,207.2,0
01/01/2025 06:00:13,N,207.8,0
01/01/2025 06:15:09,N,208.5,0
01/01/2025 06:30:10,N,209.1,0
01/01/2025 06:45:09,N,211.8,0
01/01/2025 07:00:11,N,213.9,0
01/01/2025 07:15:09,N,213.9,0
01/01/2025 07:30:11,N,215,0
01/01/2025 07:45:10,N,215.7,0
01/01/2025 08:00:11,N,215.5,0
01/01/2025 08:15:09,N,218.7,0
01/01/2025 08:30:10,N,219.3,0
01/01/2025 08:45:10,N,220.3,0
01/01/2025 09:00:10,N,222.1,0
01/01/2025 09:15:09,N,217.2,0
01/01/2025 09:30:10,N,216,0
01/01/2025 09:45:10,N,218.1,0
01/01/2025 10:00:11,N,224.6,0
01/01/2025 10:15:09,N,216.4,0
01/01/2025 10:30:10,N,217.2,0
01/01/2025 10:45:08,N,215.6,0
01/01/2025 11:00:10,N,216.3,0
01/01/2025 11:15:09,N,214.1,0
01/01/2025 11:30:09,N,212.9,0
01/01/2025 11:45:10,N,214.2,0
01/01/2025 12:00:11,N,208.6,0
01/01/2025 12:15:09,N,205.6,0
01/01/2025 12:30:10,N,206.4,0
01/01/2025 12:45:10,N,204,0
01/01/2025 13:00:11,N,202.8,0
01/01/2025 13:15:09,N,203.1,0
01/01/2025 13:30:09,N,199.4,0
01/01/2025 13:45:09,N,199.3,0
01/01/2025 14:00:11,N,198.2,0
01/01/2025 14:15:10,N,195.9,0
01/01/2025 14:30:10,N,194.6,0
01/01/2025 14:45:10,N,194.6,0
01/01/2025 15:00:11,N,191.7,0
01/01/2025 15:15:11,N,193.2,0
01/01/2025 15:30:10,N,192.7,0
01/01/2025 15:45:10,N,192.5,0
01/01/2025 16:00:11,N,192,0
01/01/2025 16:15:10,N,192.8,0
01/01/2025 16:30:09,N,196.6,0
01/01/2025 16:45:09,N,198.5,0
01/01/2025 17:00:12,N,198.8,0
01/01/2025 17:15:09,N,203,0
01/01/2025 17:30:09,N,206.1,0
01/01/2025 17:45:09,N,212.3,0
01/01/2025 18:00:13,N,217.7,0
01/01/2025 18:15:10,N,220.4,0
01/01/2025 18:30:09,N,221.9,0
01/01/2025 18:45:09,N,223.7,0
01/01/2025 19:00:11,N,225.1,0
01/01/2025 19:15:09,N,225.2,0
01/01/2025 19:30:09,N,227.8,0
01/01/2025 19:45:09,N,228.6,0
01/01/2025 20:00:11,N,229.1,0
01/01/2025 20:15:10,N,229,0
01/01/2025 20:30:09,N,229.3,0
01/01/2025 20:45:10,N,231.1,0
01/01/2025 21:00:11,N,228.5,0
01/01/2025 21:15:09,N,231.4,0
01/01/2025 21:30:09,N,229.6,0
01/01/2025 21:45:09,N,229.2,0
01/01/2025 22:00:13,N,226,0
01/01/2025 22:15:10,N,225.3,0
01/01/2025 22:30:09,N,221.9,0
01/01/2025 22:45:10,N,222.9,0
01/01/2025 23:00:11,N,219.7,0
01/01/2025 23:15:09,N,219.1,0
01/01/2025 23:30:09,N,215.9,0
01/01/2025 23:45:09,N,216,0
